meter_id,timestamp,voltage,current,power,temperature,frequency,power_factor,is_anomaly
NRM-015,2025-01-19T05:00:00,226.18,6.019,1.243,33.4,50.026,0.913,0
NRM-015,2025-01-19T06:00:00,232.12,4.55,0.959,36.16,50.005,0.908,0
NRM-015,2025-01-19T07:00:00,224.35,8.15,1.726,35.59,50.039,0.944,0
NRM-015,2025-01-19T08:00:00,226.36,33.538,6.749,36.71,50.08,0.889,0
NRM-015,2025-01-19T09:00:00,232.48,50.832,11.132,39.13,49.882,0.942,0
NRM-015,2025-01-19T10:00:00,230.75,54.663,11.453,39.86,50.238,0.908,0
NRM-015,2025-01-19T11:00:00,228.7,62.341,13.074,41.73,50.036,0.917,0
NRM-015,2025-01-19T12:00:00,230.85,61.336,13.239,40.18,50.009,0.935,0
NRM-015,2025-01-19T13:00:00,225.3,66.094,13.67,41.08,50.081,0.918,0
NRM-015,2025-01-19T14:00:00,231.91,64.391,14.007,39.53,50.026,0.938,0
NRM-015,2025-01-19T15:00:00,235.96,61.086,13.203,39.2,50.126,0.916,0
NRM-015,2025-01-19T16:00:00,223.84,60.767,12.582,38.78,50.095,0.925,0
NRM-015,2025-01-19T17:00:00,233.92,52.954,11.173,37.51,49.973,0.902,0
NRM-015,2025-01-19T18:00:00,229.58,49.834,10.64,35.85,50.082,0.93,0
NRM-015,2025-01-19T19:00:00,227.36,35.475,7.614,34.21,49.929,0.944,0
NRM-015,2025-01-19T20:00:00,225.93,18.499,3.912,32.27,50.043,0.936,0
NRM-015,2025-01-19T21:00:00,232.0,16.083,3.47,31.8,50.062,0.93,0
NRM-015,2025-01-19T22:00:00,226.72,9.714,2.002,30.51,49.935,0.909,0
NRM-015,2025-01-19T23:00:00,231.99,10.651,2.246,29.99,50.143,0.909,0
NRM-015,2025-01-20T00:00:00,226.39,7.54,1.526,31.08,50.184,0.894,0
NRM-015,2025-01-20T01:00:00,229.13,10.662,2.206,30.64,49.877,0.903,0
NRM-015,2025-01-20T02:00:00,233.43,5.356,1.174,30.39,50.055,0.939,0
NRM-015,2025-01-20T03:00:00,226.1,8.024,1.631,31.18,50.296,0.899,0
NRM-015,2025-01-20T04:00:00,237.68,5.241,1.166,31.87,49.933,0.936,0
NRM-015,2025-01-20T05:00:00,223.32,3.711,0.765,34.09,50.082,0.923,0
NRM-015,2025-01-20T06:00:00,223.93,5.697,1.194,34.79,50.083,0.936,0
NRM-015,2025-01-20T07:00:00,226.46,8.312,1.758,35.21,49.907,0.934,0
NRM-015,2025-01-20T08:00:00,230.4,28.951,6.19,37.38,50.002,0.928,0
NRM-015,2025-01-20T09:00:00,233.55,50.282,10.663,37.8,50.058,0.908,0
NRM-015,2025-01-20T10:00:00,228.56,54.006,11.924,41.21,49.946,0.966,0
NRM-015,2025-01-20T11:00:00,229.88,59.883,12.706,40.0,50.022,0.923,0
NRM-015,2025-01-20T12:00:00,233.96,64.541,13.273,40.26,50.148,0.879,0
NRM-015,2025-01-20T13:00:00,235.58,61.191,13.291,39.97,49.912,0.922,0
NRM-015,2025-01-20T14:00:00,227.21,67.005,14.128,40.06,50.195,0.928,0
NRM-015,2025-01-20T15:00:00,222.47,63.91,12.981,38.93,50.178,0.913,0
NRM-015,2025-01-20T16:00:00,230.89,58.676,12.518,37.72,50.142,0.924,0
NRM-015,2025-01-20T17:00:00,230.03,57.74,11.967,36.89,49.996,0.901,0
NRM-015,2025-01-20T18:00:00,234.5,53.933,11.686,35.83,49.919,0.924,0
NRM-015,2025-01-20T19:00:00,232.65,33.099,6.992,34.25,49.841,0.908,0
NRM-015,2025-01-20T20:00:00,234.0,22.141,4.606,33.18,49.998,0.889,0
NRM-015,2025-01-20T21:00:00,229.96,13.694,2.872,30.77,49.973,0.912,0
NRM-015,2025-01-20T22:00:00,237.01,10.491,2.305,29.42,49.85,0.927,0
NRM-015,2025-01-20T23:00:00,239.64,11.27,2.428,30.93,50.054,0.899,0
NRM-015,2025-01-21T00:00:00,230.07,6.913,1.503,29.91,49.99,0.945,0
NRM-015,2025-01-21T01:00:00,236.12,8.684,1.872,29.59,49.97,0.913,0
NRM-015,2025-01-21T02:00:00,231.16,7.921,1.756,30.64,49.892,0.959,0
NRM-015,2025-01-21T03:00:00,229.39,5.747,1.172,31.49,49.803,0.889,0
NRM-015,2025-01-21T04:00:00,230.32,9.145,1.98,32.39,49.959,0.94,0
NRM-015,2025-01-21T05:00:00,233.05,4.779,1.037,34.02,50.179,0.931,0
NRM-015,2025-01-21T06:00:00,234.06,6.644,1.465,36.39,49.995,0.942,0
NRM-015,2025-01-21T07:00:00,228.26,5.66,1.177,35.89,50.147,0.911,0
NRM-015,2025-01-21T08:00:00,233.14,29.159,6.397,37.21,50.041,0.941,0
NRM-015,2025-01-21T09:00:00,226.54,53.316,11.426,39.13,49.939,0.946,0
NRM-015,2025-01-21T10:00:00,231.36,57.055,12.395,40.01,49.744,0.939,0
NRM-015,2025-01-21T11:00:00,233.8,59.973,12.928,40.1,50.151,0.922,0
NRM-015,2025-01-21T12:00:00,224.21,55.225,11.701,40.34,50.154,0.945,0
NRM-015,2025-01-21T13:00:00,230.42,63.159,13.549,41.19,49.899,0.931,0
NRM-015,2025-01-21T14:00:00,225.54,66.621,13.433,39.46,49.921,0.894,0
NRM-015,2025-01-21T15:00:00,238.28,58.159,12.694,38.99,49.847,0.916,0
NRM-015,2025-01-21T16:00:00,223.89,61.42,12.775,38.07,50.049,0.929,0
NRM-015,2025-01-21T17:00:00,225.73,61.136,11.882,36.75,50.184,0.861,0
NRM-015,2025-01-21T18:00:00,231.84,51.29,11.035,35.38,49.992,0.928,0
NRM-015,2025-01-21T19:00:00,230.16,38.269,8.262,34.0,50.08,0.938,0
NRM-015,2025-01-21T20:00:00,231.66,22.716,5.036,32.36,50.08,0.957,0
NRM-015,2025-01-21T21:00:00,225.6,16.791,3.576,31.46,50.012,0.944,0
NRM-015,2025-01-21T22:00:00,223.77,14.174,2.956,30.47,49.844,0.932,0
NRM-015,2025-01-21T23:00:00,234.06,11.309,2.422,29.12,50.033,0.915,0
NRM-015,2025-01-22T00:00:00,231.42,6.94,1.521,29.67,49.976,0.947,0
NRM-015,2025-01-22T01:00:00,225.54,11.271,2.321,30.48,49.827,0.913,0
NRM-015,2025-01-22T02:00:00,233.57,7.537,1.653,30.96,50.012,0.939,0
NRM-015,2025-01-22T03:00:00,230.93,7.476,1.54,31.85,50.092,0.892,0
NRM-015,2025-01-22T04:00:00,225.53,3.066,0.643,32.36,49.934,0.93,0
NRM-015,2025-01-22T05:00:00,229.55,3.091,0.662,33.58,49.959,0.933,0
NRM-015,2025-01-22T06:00:00,233.1,7.964,1.693,35.58,50.033,0.912,0
NRM-015,2025-01-22T07:00:00,236.41,3.164,0.724,35.3,50.132,0.968,0
NRM-015,2025-01-22T08:00:00,229.42,30.228,6.172,36.46,49.975,0.89,0
NRM-015,2025-01-22T09:00:00,233.57,52.999,11.141,39.26,50.187,0.9,0
NRM-015,2025-01-22T10:00:00,232.59,57.97,12.135,40.19,50.055,0.9,0
NRM-015,2025-01-22T11:00:00,231.21,61.273,12.906,40.34,49.878,0.911,0
NRM-015,2025-01-22T12:00:00,230.4,58.502,12.778,41.35,50.082,0.948,0
NRM-015,2025-01-22T13:00:00,225.27,65.396,13.288,40.37,50.036,0.902,0
NRM-015,2025-01-22T14:00:00,228.51,64.418,13.204,39.83,49.95,0.897,0
NRM-015,2025-01-22T15:00:00,234.81,59.914,12.746,39.32,50.206,0.906,0
NRM-015,2025-01-22T16:00:00,221.85,59.541,12.126,38.28,50.021,0.918,0
NRM-015,2025-01-22T17:00:00,233.24,57.436,12.271,36.91,49.959,0.916,0
NRM-015,2025-01-22T18:00:00,234.55,55.63,11.952,35.7,50.086,0.916,0
NRM-015,2025-01-22T19:00:00,231.27,37.146,7.766,34.32,50.091,0.904,0
NRM-015,2025-01-22T20:00:00,229.94,20.973,4.427,32.11,50.105,0.918,0
NRM-015,2025-01-22T21:00:00,231.26,13.466,2.812,32.1,50.037,0.903,0
NRM-015,2025-01-22T22:00:00,223.22,14.075,2.856,30.98,50.05,0.909,0
NRM-015,2025-01-22T23:00:00,227.03,6.195,1.322,31.24,50.03,0.94,0
NRM-015,2025-01-23T00:00:00,236.17,5.351,1.188,30.03,50.003,0.94,0
NRM-015,2025-01-23T01:00:00,231.95,6.745,1.394,30.28,49.934,0.891,0
NRM-015,2025-01-23T02:00:00,231.38,5.509,1.193,30.35,50.0,0.936,0
NRM-015,2025-01-23T03:00:00,235.14,8.123,1.74,31.74,50.185,0.911,0
NRM-015,2025-01-23T04:00:00,232.84,0.667,0.139,32.17,50.011,0.895,0
NRM-015,2025-01-23T05:00:00,227.82,3.368,0.702,34.08,49.897,0.915,0
NRM-015,2025-01-23T06:00:00,231.48,5.519,1.132,35.06,49.881,0.886,0
NRM-015,2025-01-23T07:00:00,235.43,6.264,1.401,36.51,50.007,0.95,0
NRM-015,2025-01-23T08:00:00,229.19,28.547,6.222,37.84,50.009,0.951,0
NRM-015,2025-01-23T09:00:00,238.07,52.62,11.475,38.87,49.889,0.916,0
NRM-015,2025-01-23T10:00:00,231.44,51.964,11.317,40.16,50.208,0.941,0
NRM-015,2025-01-23T11:00:00,233.75,57.106,12.027,40.19,49.932,0.901,0
NRM-015,2025-01-23T12:00:00,222.66,65.288,13.185,41.19,49.971,0.907,0
NRM-015,2025-01-23T13:00:00,235.7,60.689,13.346,40.42,49.932,0.933,0
NRM-015,2025-01-23T14:00:00,239.3,61.765,13.258,39.42,49.935,0.897,0
NRM-015,2025-01-23T15:00:00,229.93,62.609,13.244,40.05,50.211,0.92,0
NRM-015,2025-01-23T16:00:00,235.61,62.401,13.188,38.25,50.043,0.897,0
NRM-015,2025-01-23T17:00:00,231.47,56.826,12.088,37.07,50.008,0.919,0
NRM-015,2025-01-23T18:00:00,226.49,54.817,11.534,35.69,50.119,0.929,0
NRM-015,2025-01-23T19:00:00,225.78,36.471,7.625,35.13,49.959,0.926,0
NRM-015,2025-01-23T20:00:00,225.94,19.328,3.808,32.53,49.85,0.872,0
NRM-015,2025-01-23T21:00:00,227.94,15.469,3.198,31.31,49.961,0.907,0
NRM-015,2025-01-23T22:00:00,226.42,12.075,2.529,30.28,49.99,0.925,0
NRM-015,2025-01-23T23:00:00,229.78,10.495,2.139,29.68,50.072,0.887,0
NRM-015,2025-01-24T00:00:00,233.58,7.529,1.625,29.74,50.05,0.924,0
NRM-015,2025-01-24T01:00:00,231.08,5.877,1.259,29.91,50.004,0.927,0
NRM-015,2025-01-24T02:00:00,221.61,5.325,1.075,31.15,50.099,0.911,0
NRM-015,2025-01-24T03:00:00,222.66,5.381,1.095,31.03,49.979,0.914,0
NRM-015,2025-01-24T04:00:00,237.67,4.483,0.978,32.67,49.919,0.918,0
NRM-015,2025-01-24T05:00:00,237.75,11.342,2.427,33.81,50.159,0.9,0
NRM-015,2025-01-24T06:00:00,229.69,7.725,1.668,35.03,49.998,0.94,0
NRM-015,2025-01-24T07:00:00,231.06,3.4,0.773,36.25,49.994,0.984,0
NRM-015,2025-01-24T08:00:00,233.03,29.983,6.4,37.1,50.203,0.916,0
NRM-015,2025-01-24T09:00:00,231.12,51.525,10.67,39.16,50.025,0.896,0
NRM-015,2025-01-24T10:00:00,241.51,53.425,11.793,41.15,49.994,0.914,0
NRM-015,2025-01-24T11:00:00,232.6,59.506,12.54,40.44,49.96,0.906,0
NRM-015,2025-01-24T12:00:00,231.46,62.22,13.235,40.32,50.096,0.919,0
NRM-015,2025-01-24T13:00:00,219.06,64.93,12.659,40.62,49.994,0.89,0
NRM-015,2025-01-24T14:00:00,227.24,64.63,13.732,39.37,50.074,0.935,0
NRM-015,2025-01-24T15:00:00,230.98,63.087,13.1,38.72,49.839,0.899,0
NRM-015,2025-01-24T16:00:00,241.15,57.852,12.807,37.38,50.059,0.918,0
NRM-015,2025-01-24T17:00:00,233.71,53.439,11.565,36.96,50.103,0.926,0
NRM-015,2025-01-24T18:00:00,228.03,52.104,11.109,35.12,50.045,0.935,0
NRM-015,2025-01-24T19:00:00,226.04,38.148,8.209,34.82,49.954,0.952,0
NRM-015,2025-01-24T20:00:00,225.89,22.344,4.694,32.15,50.179,0.93,0
NRM-015,2025-01-24T21:00:00,233.48,13.41,2.893,31.38,50.13,0.924,0
NRM-015,2025-01-24T22:00:00,230.18,16.55,3.501,31.62,49.865,0.919,0
NRM-015,2025-01-24T23:00:00,233.53,9.467,2.023,30.07,50.009,0.915,0
NRM-015,2025-01-25T00:00:00,223.96,8.545,1.753,29.86,49.949,0.916,0
NRM-015,2025-01-25T01:00:00,234.77,8.809,2.002,30.19,49.986,0.968,0
NRM-015,2025-01-25T02:00:00,225.7,6.934,1.41,30.63,49.86,0.901,0
NRM-015,2025-01-25T03:00:00,238.26,6.202,1.361,31.84,49.941,0.921,0
NRM-015,2025-01-25T04:00:00,235.06,8.81,1.839,32.84,49.979,0.888,0
NRM-015,2025-01-25T05:00:00,228.91,5.091,1.106,32.95,50.077,0.949,0
NRM-015,2025-01-25T06:00:00,232.94,8.927,1.884,34.97,50.049,0.906,0
NRM-015,2025-01-25T07:00:00,226.24,5.378,1.112,36.03,49.985,0.914,0
NRM-015,2025-01-25T08:00:00,226.96,31.807,6.562,37.85,50.022,0.909,0
NRM-015,2025-01-25T09:00:00,231.18,53.834,11.487,38.16,50.068,0.923,0
NRM-015,2025-01-25T10:00:00,228.12,56.494,11.676,39.62,50.024,0.906,0
NRM-015,2025-01-25T11:00:00,235.54,60.743,12.748,40.25,49.953,0.891,0
NRM-015,2025-01-25T12:00:00,228.88,60.768,12.309,40.61,50.005,0.885,0
NRM-015,2025-01-25T13:00:00,227.61,65.612,13.351,40.35,49.98,0.894,0
NRM-015,2025-01-25T14:00:00,227.02,65.779,13.843,40.69,50.037,0.927,0
NRM-015,2025-01-25T15:00:00,231.05,62.497,13.458,39.85,49.857,0.932,0
NRM-015,2025-01-25T16:00:00,226.79,59.909,12.364,38.24,50.115,0.91,0
NRM-015,2025-01-25T17:00:00,227.5,58.776,12.128,37.0,49.895,0.907,0
NRM-015,2025-01-25T18:00:00,225.08,55.971,11.376,34.19,50.054,0.903,0
NRM-015,2025-01-25T19:00:00,237.34,32.995,7.228,33.33,49.968,0.923,0
NRM-015,2025-01-25T20:00:00,225.86,17.574,3.755,32.71,49.985,0.946,0
NRM-015,2025-01-25T21:00:00,235.88,15.566,3.378,32.06,50.146,0.92,0
NRM-015,2025-01-25T22:00:00,225.86,11.705,2.374,30.34,49.811,0.898,0
NRM-015,2025-01-25T23:00:00,234.7,8.617,1.891,30.74,50.074,0.935,0
NRM-015,2025-01-26T00:00:00,238.04,5.464,1.198,30.84,49.996,0.921,0
NRM-015,2025-01-26T01:00:00,230.37,7.002,1.534,30.3,49.809,0.951,0
NRM-015,2025-01-26T02:00:00,234.06,4.932,1.069,30.32,49.94,0.926,0
NRM-015,2025-01-26T03:00:00,217.16,7.671,1.521,31.26,49.902,0.913,0
NRM-015,2025-01-26T04:00:00,230.0,9.475,1.885,31.74,50.015,0.865,0
NRM-015,2025-01-26T05:00:00,230.42,3.108,0.631,34.17,49.941,0.881,0
NRM-015,2025-01-26T06:00:00,227.14,7.134,1.515,34.65,49.891,0.935,0
NRM-015,2025-01-26T07:00:00,231.89,10.193,2.229,36.97,49.964,0.943,0
NRM-015,2025-01-26T08:00:00,226.82,29.491,6.368,38.65,50.029,0.952,0
NRM-015,2025-01-26T09:00:00,230.43,52.329,10.768,39.42,49.989,0.893,0
NRM-015,2025-01-26T10:00:00,228.59,56.413,11.606,39.5,49.873,0.9,0
NRM-015,2025-01-26T11:00:00,239.52,53.997,12.041,40.58,50.091,0.931,0
NRM-015,2025-01-26T12:00:00,226.2,60.309,12.646,40.37,49.806,0.927,0
NRM-015,2025-01-26T13:00:00,234.78,64.085,13.436,39.78,50.066,0.893,0
NRM-015,2025-01-26T14:00:00,240.16,58.772,12.929,40.39,50.066,0.916,0
NRM-015,2025-01-26T15:00:00,227.46,60.232,12.577,39.04,49.813,0.918,0
NRM-015,2025-01-26T16:00:00,228.17,63.076,13.327,38.42,50.007,0.926,0
NRM-015,2025-01-26T17:00:00,234.23,59.509,12.74,37.13,50.073,0.914,0
NRM-015,2025-01-26T18:00:00,233.64,51.356,11.159,35.84,50.074,0.93,0
NRM-015,2025-01-26T19:00:00,227.36,35.379,7.36,33.72,50.029,0.915,0
NRM-015,2025-01-26T20:00:00,236.1,19.099,4.108,32.48,49.961,0.911,0
NRM-015,2025-01-26T21:00:00,228.79,13.532,2.777,32.05,49.862,0.897,0
NRM-015,2025-01-26T22:00:00,224.05,16.518,3.39,30.36,49.996,0.916,0
NRM-015,2025-01-26T23:00:00,232.03,7.542,1.575,30.86,49.975,0.9,0
NRM-015,2025-01-27T00:00:00,227.64,6.234,1.27,30.53,50.068,0.895,0
NRM-015,2025-01-27T01:00:00,229.93,9.747,2.044,29.61,50.067,0.912,0
NRM-015,2025-01-27T02:00:00,235.43,6.707,1.399,31.05,49.881,0.886,0
NRM-015,2025-01-27T03:00:00,235.04,8.238,1.826,31.69,49.857,0.943,0
NRM-015,2025-01-27T04:00:00,231.62,5.51,1.16,32.88,49.975,0.909,0
NRM-015,2025-01-27T05:00:00,235.45,4.642,1.012,32.87,50.083,0.926,0
NRM-015,2025-01-27T06:00:00,236.81,5.283,1.146,34.37,49.986,0.916,0
NRM-015,2025-01-27T07:00:00,224.17,4.639,0.939,35.67,49.731,0.903,0
NRM-015,2025-01-27T08:00:00,228.05,29.924,6.483,37.8,50.04,0.95,0
NRM-015,2025-01-27T09:00:00,236.59,55.07,11.661,39.78,49.788,0.895,0
NRM-015,2025-01-27T10:00:00,222.41,63.258,12.381,40.2,49.911,0.88,0
NRM-015,2025-01-27T11:00:00,231.98,60.265,12.736,39.83,49.938,0.911,0
NRM-015,2025-01-27T12:00:00,228.47,63.758,13.314,40.83,50.04,0.914,0
NRM-015,2025-01-27T13:00:00,232.47,65.827,13.849,40.0,50.125,0.905,0
NRM-015,2025-01-27T14:00:00,236.1,59.937,12.92,40.17,49.975,0.913,0
NRM-015,2025-01-27T15:00:00,233.84,62.826,13.516,39.7,49.828,0.92,0
NRM-015,2025-01-27T16:00:00,228.68,62.068,12.817,38.25,50.102,0.903,0
NRM-015,2025-01-27T17:00:00,228.31,58.25,12.009,36.61,50.021,0.903,0
NRM-015,2025-01-27T18:00:00,233.95,54.569,11.528,35.61,49.985,0.903,0
NRM-015,2025-01-27T19:00:00,224.37,36.916,7.877,34.07,49.93,0.951,0
NRM-015,2025-01-27T20:00:00,230.52,20.106,4.278,32.56,49.996,0.923,0
NRM-015,2025-01-27T21:00:00,228.45,19.477,4.178,31.38,49.89,0.939,0
NRM-015,2025-01-27T22:00:00,229.86,14.273,3.038,29.75,50.034,0.926,0
NRM-015,2025-01-27T23:00:00,240.78,8.624,1.954,29.33,50.063,0.941,0
NRM-015,2025-01-28T00:00:00,226.5,8.76,1.756,30.46,49.784,0.885,0
NRM-015,2025-01-28T01:00:00,234.73,7.307,1.566,29.9,50.02,0.913,0
NRM-015,2025-01-28T02:00:00,229.31,8.712,1.814,31.43,49.968,0.908,0
NRM-015,2025-01-28T03:00:00,232.81,4.615,0.995,31.22,49.833,0.926,0
NRM-015,2025-01-28T04:00:00,229.59,5.163,1.093,33.54,49.979,0.922,0
NRM-015,2025-01-28T05:00:00,231.17,4.537,0.967,34.17,49.875,0.922,0
NRM-015,2025-01-28T06:00:00,233.06,3.739,0.82,34.99,50.038,0.941,0
NRM-015,2025-01-28T07:00:00,234.12,9.703,2.09,35.59,50.067,0.92,0
NRM-015,2025-01-28T08:00:00,227.41,34.23,7.037,38.71,49.854,0.904,0
NRM-015,2025-01-28T09:00:00,227.37,56.156,11.402,39.88,50.068,0.893,0
NRM-015,2025-01-28T10:00:00,232.11,55.781,11.782,39.69,50.034,0.91,0
NRM-015,2025-01-28T11:00:00,230.09,59.976,12.475,41.55,49.993,0.904,0
NRM-015,2025-01-28T12:00:00,227.74,65.011,13.473,40.5,49.919,0.91,0
NRM-015,2025-01-28T13:00:00,227.96,61.596,13.55,40.4,49.968,0.965,0
NRM-015,2025-01-28T14:00:00,228.03,63.291,13.09,39.67,49.86,0.907,0
NRM-015,2025-01-28T15:00:00,230.44,62.628,13.032,40.03,49.927,0.903,0
NRM-015,2025-01-28T16:00:00,232.47,56.611,12.147,38.54,50.047,0.923,0
NRM-015,2025-01-28T17:00:00,226.92,57.583,11.93,36.91,50.03,0.913,0
NRM-015,2025-01-28T18:00:00,229.96,50.524,11.119,35.39,49.954,0.957,0
NRM-015,2025-01-28T19:00:00,234.46,33.436,7.275,33.31,50.089,0.928,0
NRM-015,2025-01-28T20:00:00,230.13,21.483,4.573,33.06,50.05,0.925,0
NRM-015,2025-01-28T21:00:00,228.43,17.073,3.662,32.34,49.999,0.939,0
NRM-015,2025-01-28T22:00:00,228.4,11.908,2.524,31.82,50.062,0.928,0
NRM-015,2025-01-28T23:00:00,231.25,10.604,2.31,30.53,49.972,0.942,0
NRM-015,2025-01-29T00:00:00,231.95,5.348,1.114,30.44,49.998,0.898,0
NRM-015,2025-01-29T01:00:00,234.18,5.876,1.255,31.29,49.847,0.912,0
NRM-015,2025-01-29T02:00:00,226.26,8.512,1.847,30.56,49.974,0.959,0
NRM-015,2025-01-29T03:00:00,229.31,6.848,1.407,31.95,50.178,0.896,0
NRM-015,2025-01-29T04:00:00,228.55,9.155,2.017,32.4,49.965,0.964,0
NRM-015,2025-01-29T05:00:00,247.46,4.678,1.08,33.53,50.012,0.933,0
NRM-015,2025-01-29T06:00:00,230.98,7.914,1.68,34.42,49.983,0.919,0
NRM-015,2025-01-29T07:00:00,225.01,6.645,1.386,35.82,50.086,0.927,0
NRM-015,2025-01-29T08:00:00,227.65,27.814,5.629,37.99,50.104,0.889,0
NRM-015,2025-01-29T09:00:00,233.71,52.099,11.409,39.33,49.905,0.937,0
NRM-015,2025-01-29T10:00:00,232.07,54.05,11.565,40.08,49.956,0.922,0
NRM-015,2025-01-29T11:00:00,227.95,62.331,13.157,40.8,49.968,0.926,0
NRM-015,2025-01-29T12:00:00,234.33,61.407,13.598,40.38,49.934,0.945,0
NRM-015,2025-01-29T13:00:00,239.8,58.266,13.036,40.35,50.027,0.933,0
NRM-015,2025-01-29T14:00:00,222.48,66.022,13.352,40.1,49.932,0.909,0
NRM-015,2025-01-29T15:00:00,232.16,58.764,12.674,38.83,49.851,0.929,0
NRM-015,2025-01-29T16:00:00,226.3,62.556,13.038,39.09,50.025,0.921,0
NRM-015,2025-01-29T17:00:00,231.09,56.645,11.624,36.85,50.122,0.888,0
NRM-015,2025-01-29T18:00:00,235.06,51.26,11.543,35.96,49.988,0.958,0
NRM-015,2025-01-29T19:00:00,226.55,35.803,7.511,34.26,50.132,0.926,0
NRM-015,2025-01-29T20:00:00,225.86,19.708,4.104,32.26,50.142,0.922,0
NRM-015,2025-01-29T21:00:00,230.14,16.994,3.602,32.64,49.917,0.921,0
NRM-015,2025-01-29T22:00:00,226.35,14.395,2.978,30.82,49.958,0.914,0
NRM-015,2025-01-29T23:00:00,219.74,13.099,2.605,30.57,49.983,0.905,0
NRM-015,2025-01-30T00:00:00,230.18,6.226,1.33,29.24,49.843,0.928,0
NRM-015,2025-01-30T01:00:00,228.4,7.87,1.659,31.05,49.937,0.923,0
NRM-015,2025-01-30T02:00:00,232.04,6.24,1.319,30.89,49.792,0.911,0
NRM-015,2025-01-30T03:00:00,230.84,6.63,1.379,31.0,49.931,0.901,0
NRM-015,2025-01-30T04:00:00,229.39,5.134,1.1,32.03,50.023,0.934,0
NRM-015,2025-01-30T05:00:00,221.43,9.416,1.889,33.78,50.169,0.906,0
NRM-015,2025-01-30T06:00:00,228.25,4.174,0.908,34.13,50.074,0.953,0
NRM-015,2025-01-30T07:00:00,226.97,7.5,1.561,37.22,49.799,0.917,0
NRM-015,2025-01-30T08:00:00,222.71,31.511,6.281,38.47,50.006,0.895,0
NRM-015,2025-01-30T09:00:00,224.78,57.389,11.481,38.25,49.951,0.89,0
NRM-015,2025-01-30T10:00:00,233.04,56.542,12.162,40.13,50.305,0.923,0
NRM-015,2025-01-30T11:00:00,232.88,61.175,12.836,40.03,50.09,0.901,0
NRM-015,2025-01-30T12:00:00,226.96,64.608,13.373,40.67,49.916,0.912,0
NRM-015,2025-01-30T13:00:00,220.4,70.183,13.473,40.31,50.067,0.871,0
NRM-015,2025-01-30T14:00:00,226.89,61.647,12.952,40.44,50.021,0.926,0
NRM-015,2025-01-30T15:00:00,231.87,61.03,13.302,39.42,50.123,0.94,0
NRM-015,2025-01-30T16:00:00,229.61,60.725,12.73,38.6,50.048,0.913,0
NRM-015,2025-01-30T17:00:00,235.49,57.224,11.926,37.28,50.027,0.885,0
NRM-015,2025-01-30T18:00:00,228.84,52.509,11.091,35.65,49.963,0.923,0
NRM-015,2025-01-30T19:00:00,223.68,40.581,8.351,34.85,49.974,0.92,0
NRM-015,2025-01-30T20:00:00,222.56,21.217,4.368,32.24,49.767,0.925,0
NRM-015,2025-01-30T21:00:00,240.95,15.491,3.348,32.04,50.059,0.897,0
NRM-015,2025-01-30T22:00:00,232.3,14.645,3.038,30.76,49.975,0.893,0
NRM-015,2025-01-30T23:00:00,235.35,6.939,1.491,30.92,50.028,0.913,0
NRM-016,2025-01-01T00:00:00,236.44,7.903,1.764,30.16,50.082,0.944,0
NRM-016,2025-01-01T01:00:00,229.39,12.078,2.535,30.37,49.987,0.915,0
NRM-016,2025-01-01T02:00:00,229.46,6.308,1.31,30.44,50.144,0.905,0
NRM-016,2025-01-01T03:00:00,228.95,7.504,1.529,30.66,49.947,0.89,0
NRM-016,2025-01-01T04:00:00,225.19,4.464,0.941,33.04,50.075,0.936,0
NRM-016,2025-01-01T05:00:00,235.48,2.557,0.563,33.33,49.949,0.935,0
NRM-016,2025-01-01T06:00:00,226.5,6.758,1.468,34.96,49.945,0.959,0
NRM-016,2025-01-01T07:00:00,232.14,4.41,0.951,35.22,50.08,0.929,0
NRM-016,2025-01-01T08:00:00,234.34,34.152,7.315,37.85,49.873,0.914,0
NRM-016,2025-01-01T09:00:00,231.37,54.039,12.253,38.87,50.078,0.98,0
NRM-016,2025-01-01T10:00:00,226.76,64.854,13.368,40.05,50.143,0.909,0
NRM-016,2025-01-01T11:00:00,232.61,65.722,14.248,40.52,50.104,0.932,0
NRM-016,2025-01-01T12:00:00,234.65,72.135,15.42,39.47,50.084,0.911,0
NRM-016,2025-01-01T13:00:00,231.15,71.709,14.686,40.58,50.201,0.886,0
NRM-016,2025-01-01T14:00:00,236.08,69.414,15.273,40.14,49.976,0.932,0
NRM-016,2025-01-01T15:00:00,224.69,78.514,15.789,38.74,50.041,0.895,0
NRM-016,2025-01-01T16:00:00,227.82,71.584,14.498,38.66,49.846,0.889,0
NRM-016,2025-01-01T17:00:00,234.75,63.089,13.729,37.34,49.991,0.927,0
NRM-016,2025-01-01T18:00:00,236.5,62.162,13.54,34.65,50.033,0.921,0
NRM-016,2025-01-01T19:00:00,228.09,39.439,8.159,34.05,50.136,0.907,0
NRM-016,2025-01-01T20:00:00,227.34,25.019,5.119,33.14,50.066,0.9,0
NRM-016,2025-01-01T21:00:00,237.48,16.483,3.66,31.09,50.065,0.935,0
NRM-016,2025-01-01T22:00:00,240.15,13.568,2.965,30.79,50.173,0.91,0
NRM-016,2025-01-01T23:00:00,234.38,12.837,2.771,30.25,49.999,0.921,0
NRM-016,2025-01-02T00:00:00,223.28,4.087,0.825,29.38,49.981,0.904,0
NRM-016,2025-01-02T01:00:00,222.99,9.695,1.989,30.32,49.831,0.92,0
NRM-016,2025-01-02T02:00:00,233.8,5.574,1.199,30.83,49.972,0.92,0
